"numFree"
728
700
870
756
812
870
810
729
690
756
858
812
676
810
725
899
870
784
675
918
783
728
960
840
806
750
918
870
768
928
899
812
841
690
756
600
1056
756
980
1170
1054
667
870
891
800
598
930
812
729
1056
899
812
783
750
810
891
868
1116
957
780
900
729
696
812
899
858
690
812
783
672
783
675
525
675
961
720
810
840
840
1023
812
928
806
1024
800
783
870
702
918
672
960
702
754
1088
891
648
1024
725
775
841
754
754
870
754
648
728
806
650
650
870
864
616
780
990
768
840
930
783
952
990
810
896
928
868
800
840
870
700
864
840
870
899
918
899
806
837
648
957
624
754
756
910
1024
754
1020
900
810
667
900
957
783
928
928
672
900
800
648
870
840
900
756
621
784
750
704
783
928
650
600
672
957
696
696
837
672
841
750
957
756
899
1054
841
783
806
812
864
864
648
858
990
930
575
840
806
736
990
980
756
810
729
930
899
1020
810
868
1056
864
870
744
810
840
609
806
840
899
806
930
986
729
992
992
896
918
725
841
638
900
930
756
986
756
575
840
780
783
840
775
754
825
650
837
930
624
648
784
725
928
841
870
810
725
810
650
961
783
990
806
729
725
750
840
1054
868
728
1023
675
806
896
930
864
702
837
759
750
1085
700
952
702
638
992
957
870
1020
825
960
672
930
990
837
784
840
696
825
870
1050
675
899
529
812
992
812
756
783
754
780
729
832
806
700
1050
756
930
812
840
728
930
1122
957
812
675
756
754
775
864
784
900
900
775
864
1122
810
850
868
870
928
621
810
702
837
870
720
870
600
930
728
837
840
868
840
1050
840
858
868
840
980
713
783
672
648
957
754
812
690
783
837
868
700
870
729
780
725
990
841
754
1015
696
837
702
868
783
812
868
754
870
800
728
841
672
728
702
806
725
864
800
900
899
841
900
1020
736
1054
810
837
837
754
728
702
725
957
864
957
870
725
728
783
812
616
812
725
756
682
864
810
868
736
891
806
832
729
1020
812
667
812
780
1020
899
675
713
841
728
775
896
784
784
702
638
810
725
910
896
896
812
675
725
841
850
756
780
837
667
780
780
756
783
650
783
784
930
1050
725
756
1120
837
1085
754
1155
812
812
756
864
713
784
754
1015
625
990
780
870
868
696
756
864
702
780
650
928
1050
1122
864
1122
700
621
1050
750
896
952
928
952
675
840
750
675
868
754
744
899
832
648
858
900
783
930
810
870
825
840
696
638
783
850
992
840
744
675
891
713
810
960
810
800
702
837
837
784
725
899
676
728
868
868
780
868
899
990
910
756
870
825
729
870
783
576
810
775
1023
784
930
870
644
870
899
700
754
1116
672
621
725
780
930
868
841
990
816
990
700
640
806
750
899
726
720
648
520
840
840
840
868
780
930
650
728
784
812
644
810
930
648
837
961
729
725
754
900
725
576
693
696
675
930
754
990
900
700
930
780
868
800
750
729
870
484
756
754
675
700
775
675
812
783
864
840
961
868
675
720
810
980
858
990
675
690
800
728
899
868
728
930
754
870
840
868
806
918
784
896
868
988
870
928
1116
650
775
868
990
825
754
725
930
728
783
840
702
930
754
952
841
616
837
850
728
864
930
832
837
961
810
1056
841
783
783
756
992
810
841
870
812
924
896
1120
806
900
1023
644
930
800
868
775
841
713
928
552
756
672
713
728
720
594
870
810
588
990
875
960
928
650
1080
624
624
945
728
750
650
729
812
837
575
728
676
810
780
810
891
754
702
957
783
744
810
782
930
850
576
841
680
594
868
840
754
650
870
928
700
1156
780
1015
672
725
870
810
990
675
928
675
1184
696
840
918
1023
775
588
945
891
754
896
930
930
858
840
870
957
858
675
957
930
870
896
1088
784
961
621
841
957
672
825
1085
756
800
725
891
1116
924
728
682
858
675
899
756
650
812
899
640
899
638
992
810
756
840
675
756
990
990
812
812
672
812
870
1024
594
841
896
837
864
992
896
650
754
870
728
728
725
924
780
870
870
784
754
810
756
812
840
783
868
783
648
841
806
841
750
783
924
884
864
784
899
783
756
483
1054
868
899
961
552
930
725
700
756
990
825
825
900
840
1044
750
806
990
952
896
891
783
825
841
837
832
667
812
728
960
864
986
754
810
868
899
625
896
756
825
729
841
870
600
1024
930
756
899
896
624
812
896
700
696
928
899
810
990
702
736
754
756
784
930
676
868
837
870
900
725
928
650
1020
992
660
832
754
899
616
837
841
806
930
700
986
899
812
725
870
768
986
900
812
810
600
783
810
756
810
936
930
992
957
725
702
928
648
729
702
841
700
899
676
930
841
837
986
783
756
930
841
928
806
812
812
960
960
700
930
783
1023
980
864
648
756
918
754
780
624
1020
832
784
1044
930
899
832
928
899
837
744
884
594
900
899
552
858
713
648
812
980
992
806
800
672
675
870
780
924
990
870
870
812
957
960
868
783
806
960
806
728
624
775
825
810
868
810
840
725
812
775
840
756
702
744
960
702
840
868
1085
812
841
650
810
1024
588
832
810
696
810
812
648
810
899
841
899
812
840
768
900
864
783
621
696
992
899
945
1080
870
930
837
870
756
910
700
990
870
900
1054
784
806
648
930
812
572
702
899
783
775
840
729
598
551
690
870
930
780
756
552
864
841
868
650
750
980
858
729
840
858
728
780
700
832
594
756
810
990
868
812
700
806
780
896
868
725
600
783
918
961
704
900
756
896
930
850
783
868
864
696
928
868
754
780
899
1131
702
