"numFree"
638
810
899
728
546
675
609
696
644
696
675
572
676
810
756
729
812
672
700
759
729
728
780
750
806
780
682
728
702
810
572
810
648
650
572
648
928
729
506
837
552
414
650
650
675
810
780
812
700
784
728
648
552
648
660
550
783
728
840
600
868
840
675
598
575
841
756
672
600
550
648
756
594
648
546
576
650
575
720
729
575
756
868
672
702
588
702
572
810
696
900
783
783
728
650
600
754
725
594
725
525
644
675
775
702
638
644
550
899
672
667
736
700
841
783
928
676
713
675
520
728
650
992
928
702
660
728
810
630
700
567
756
783
841
690
696
702
728
528
650
720
756
756
598
550
700
700
598
598
594
621
696
812
625
621
676
702
754
736
600
594
650
675
520
780
638
729
806
675
675
528
600
675
650
899
624
810
754
528
600
675
812
576
756
600
725
750
725
441
728
783
1056
594
754
841
450
775
506
783
952
650
675
560
572
616
725
676
600
600
660
700
700
812
648
520
783
806
702
572
713
567
702
672
784
702
812
702
837
728
729
525
750
682
572
675
621
520
702
725
660
598
840
754
754
638
567
675
690
621
754
702
754
783
756
775
899
600
575
621
600
576
552
651
812
672
594
728
700
690
754
598
754
806
600
840
552
506
621
616
600
696
621
598
672
896
550
756
616
700
756
870
600
810
812
728
868
725
756
550
896
644
644
783
648
650
575
500
810
783
621
598
650
780
806
525
575
672
625
754
600
928
650
648
690
864
1122
676
868
812
600
676
598
806
546
621
768
775
572
648
841
725
810
750
756
638
864
648
504
700
575
648
784
675
667
672
812
625
676
725
672
725
810
528
837
756
676
696
630
756
702
700
744
600
784
702
598
728
756
780
644
650
725
775
840
775
870
696
728
810
598
484
575
528
729
812
675
784
600
850
870
744
644
702
900
672
528
621
837
806
696
525
702
650
725
600
756
744
567
644
682
650
754
784
728
702
529
625
609
621
729
675
728
648
546
644
728
648
644
784
816
650
567
702
675
621
810
667
575
899
460
676
841
624
672
546
783
690
700
532
700
783
625
667
841
572
783
832
624
702
667
624
572
690
810
870
624
594
696
812
729
676
864
600
850
756
696
812
783
700
600
650
650
598
750
696
756
728
572
702
783
621
575
672
675
928
768
700
841
780
588
546
928
675
729
728
675
728
702
598
675
784
868
891
736
700
837
870
676
832
550
930
598
676
672
784
783
960
700
725
600
621
682
729
672
756
700
702
621
625
756
598
676
899
644
810
528
594
728
780
667
750
672
625
575
624
650
572
810
598
690
598
696
672
638
675
725
552
868
625
650
624
783
744
675
600
725
720
756
696
696
621
690
700
600
667
598
624
756
696
630
624
672
900
621
812
672
725
598
780
784
754
598
728
720
616
700
900
783
624
594
620
550
870
810
750
702
858
728
690
780
360
676
675
783
884
784
696
675
780
576
725
729
675
648
696
588
784
720
588
783
725
725
644
675
532
594
675
725
783
812
624
961
756
650
754
702
924
812
594
600
696
728
644
621
667
792
702
576
702
754
638
825
550
552
700
600
750
648
754
624
616
528
638
624
621
810
728
725
625
644
810
910
812
660
754
700
660
783
728
598
598
648
672
696
900
812
728
575
667
775
837
676
756
676
675
625
780
600
754
598
552
756
667
648
756
660
576
768
399
728
800
625
690
600
812
600
572
624
754
660
690
675
440
729
986
784
702
792
672
754
750
810
675
572
550
696
924
598
546
675
720
609
736
806
528
600
648
840
780
675
480
728
837
775
744
624
700
500
783
957
782
624
840
621
702
806
783
812
630
575
754
675
754
924
600
550
759
702
725
700
744
806
783
754
728
775
528
750
702
462
696
672
784
625
713
550
754
625
780
756
783
598
621
675
728
713
728
720
667
675
624
676
756
918
744
660
550
672
625
675
783
616
650
672
672
676
575
672
696
700
768
870
725
700
729
528
810
609
696
650
868
783
624
600
648
700
725
675
825
725
650
750
682
675
676
754
870
675
621
840
896
754
759
896
700
756
621
550
928
529
552
624
841
702
690
784
812
754
768
810
728
725
775
506
837
702
840
780
675
990
702
870
783
700
702
660
702
891
729
644
702
754
783
728
728
756
575
744
840
702
756
896
702
690
930
690
702
644
810
650
650
567
598
624
437
650
720
552
672
783
783
625
600
837
650
700
728
648
754
700
812
775
650
506
812
810
754
891
816
700
812
725
529
576
550
729
648
598
812
784
840
650
575
552
775
729
800
550
696
783
806
616
638
810
624
891
456
650
644
672
576
621
440
648
756
729
812
575
784
728
725
552
702
600
783
648
690
644
728
675
720
812
780
728
672
675
648
675
625
832
696
702
700
696
729
810
624
576
600
676
754
784
754
700
756
924
702
725
725
550
675
840
696
754
648
682
837
675
648
756
756
550
756
728
696
806
672
728
806
775
700
780
675
784
621
837
812
644
624
675
650
650
696
725
728
675
624
784
588
702
900
644
700
700
725
728
837
672
630
572
675
750
624
759
837
812
870
576
840
783
725
644
672
713
702
540
729
700
837
780
780
702
702
572
672
720
702
624
550
783
682
868
624
675
675
572
644
648
676
575
700
750
528
598
756
672
672
702
675
494
672
567
600
651
840
648
696
870
810
650
650
504
720
696
650
650
784
1015
784
783
812
650
775
810
696
702
625
624
728
810
780
644
630
702
728
676
676
529
625
624
648
812
696
667
800
756
736
600
650
841
667
728
810
756
567
525
896
627
806
700
702
754
675
624
644
696
648
525
870
750
702
728
780
600
806
728
837
570
756
700
616
667
550
546
644
812
609
729
702
560
576
506
729
552
1044
682
754
744
672
624
625
696
676
728
644
725
868
594
744
780
460
621
650
783
552
756
650
575
676
630
675
675
702
672
648
675
702
648
812
552
840
594
675
624
624
700
728
648
775
648
702
675
700
868
528
783
660
870
650
780
650
918
648
780
650
720
725
702
672
648
609
702
625
750
667
744
784
676
868
500
638
728
728
616
837
700
650
648
896
783
620
650
600
840
840
841
702
725
650
725
780
576
780
650
598
725
840
806
594
621
672
783
750
714
700
621
725
756
650
713
624
672
600
675
651
667
644
754
728
784
624
840
702
600
750
728
930
600
783
675
625
625
725
756
702
700
625
696
754
480
720
621
696
702
650
675
672
756
725
728
756
616
812
783
775
754
546
725
744
648
754
812
806
810
648
702
729
756
700
729
812
600
572
756
702
624
630
754
744
728
528
676
580
675
702
624
648
702
644
598
756
572
700
696
720
702
550
729
754
700
780
572
870
672
575
552
675
480
840
783
696
600
700
728
754
812
728
598
864
625
598
675
720
754
672
616
552
720
725
600
780
690
696
784
744
725
810
576
667
672
650
676
552
702
800
750
810
598
625
624
528
648
900
720
700
572
775
676
754
529
625
750
600
806
624
756
625
750
750
756
754
675
575
576
729
650
480
676
754
810
870
756
546
624
650
868
600
756
672
728
810
702
525
624
600
832
864
783
784
720
780
783
780
600
552
840
616
702
700
600
961
648
756
800
700
625
675
575
700
783
812
551
840
780
720
621
529
783
784
696
648
522
784
624
744
870
672
729
702
525
638
650
780
756
702
598
840
729
690
700
750
600
625
780
675
529
650
783
750
700
725
754
644
616
648
810
756
672
870
720
930
728
638
567
594
667
648
609
594
550
624
609
616
756
644
756
750
648
600
650
550
638
690
812
775
725
736
644
644
648
600
810
600
650
650
868
768
702
729
800
676
900
624
529
650
616
696
675
754
725
780
598
650
750
650
700
621
812
625
675
899
720
806
650
483
621
672
756
621
600
600
896
588
806
588
625
672
806
594
756
713
783
756
750
616
899
702
832
696
810
728
858
616
725
575
675
650
837
780
682
506
725
841
754
728
930
598
672
702
550
780
675
624
812
702
780
672
667
504
768
728
504
676
644
616
648
837
720
837
768
650
667
725
624
675
598
550
624
525
480
725
483
552
744
700
728
756
728
728
728
506
754
600
675
783
600
648
810
460
575
506
756
676
775
750
870
696
621
600
810
504
672
675
528
744
672
756
961
756
648
624
728
598
625
837
800
756
841
702
528
700
754
728
594
621
644
729
600
756
528
675
840
552
725
630
810
924
648
682
644
672
812
896
720
896
621
700
648
700
650
812
806
648
702
567
783
660
624
520
783
700
672
648
840
783
675
588
783
728
675
672
784
648
648
840
783
744
696
775
750
572
660
702
696
780
702
810
725
598
624
621
520
750
702
783
675
775
750
729
675
780
700
812
672
696
575
783
600
700
690
616
784
702
672
728
650
625
702
700
728
870
952
621
702
756
870
528
900
780
756
837
756
525
552
588
702
784
550
644
594
644
456
754
784
552
630
702
594
690
572
713
644
832
648
784
621
756
783
667
700
675
702
784
700
784
672
616
840
700
810
675
598
675
784
696
588
690
728
837
725
575
625
644
600
676
621
783
525
600
650
754
754
754
725
780
672
728
837
676
576
899
650
704
756
650
756
672
702
567
672
702
624
780
625
594
756
702
810
621
696
624
780
598
600
784
728
667
750
744
728
736
720
624
756
625
644
529
675
575
667
728
572
810
756
960
600
600
783
841
588
924
676
868
700
552
676
780
675
630
682
840
650
756
600
775
775
837
638
648
690
594
783
550
600
868
621
675
729
600
621
621
725
702
728
780
667
783
720
806
644
728
713
810
725
696
720
667
725
650
825
675
598
575
780
532
552
625
420
675
630
660
806
725
624
783
651
609
702
575
672
529
644
744
720
696
672
930
675
546
690
868
756
754
783
728
750
780
812
598
702
676
702
676
780
780
648
690
784
870
644
702
667
812
696
638
713
672
810
600
810
812
729
672
728
832
609
625
928
648
992
700
600
702
744
648
672
870
744
624
812
702
598
702
720
810
552
480
850
713
575
720
806
870
729
784
700
729
841
725
837
702
900
924
728
621
672
702
624
648
783
676
644
650
729
600
754
754
560
812
702
552
600
513
644
756
837
759
690
650
600
702
504
528
780
621
624
650
682
696
744
702
675
650
832
650
702
837
598
750
780
576
780
500
598
840
700
675
750
625
754
783
960
725
504
621
728
700
810
840
520
784
728
868
625
837
729
812
800
720
600
575
702
572
768
621
754
728
675
621
594
812
784
552
775
572
540
729
650
675
870
810
624
675
780
675
806
702
702
896
702
672
598
598
728
800
713
625
783
506
506
621
780
825
729
756
598
667
768
575
729
700
696
812
744
696
575
667
780
624
750
650
624
725
702
702
840
700
550
784
702
598
896
598
575
810
675
616
729
624
625
870
858
900
676
696
484
837
648
720
696
756
858
600
672
729
800
754
528
928
667
675
806
837
690
756
744
729
750
552
675
667
624
624
896
783
725
754
650
756
754
744
594
775
576
625
675
588
480
696
576
900
672
700
648
702
756
810
780
720
650
810
696
644
768
528
868
650
650
900
928
550
616
754
702
702
810
650
775
924
702
594
702
837
960
729
672
650
690
775
550
725
676
672
676
1088
728
756
621
644
702
483
528
650
552
675
690
754
812
728
621
700
696
729
812
594
672
725
650
832
676
624
572
700
702
650
644
650
782
672
756
644
812
600
744
775
624
899
552
650
702
475
783
616
720
928
702
750
864
812
713
648
504
696
672
513
775
676
675
675
648
675
754
756
576
650
600
780
754
784
756
616
841
648
675
806
696
667
754
899
725
744
756
728
754
575
676
783
783
729
720
625
696
729
812
690
957
812
621
676
728
638
750
575
624
529
812
754
775
896
650
840
621
729
580
672
930
810
754
598
576
754
832
702
810
900
756
840
754
616
676
690
672
756
728
529
729
650
783
780
837
702
600
728
728
675
720
528
650
572
650
750
552
676
702
625
810
624
775
600
750
690
756
840
783
600
841
783
870
750
675
812
676
572
650
784
768
550
702
672
728
572
783
754
616
676
812
1024
812
837
870
713
783
598
780
